"ListingKey","ListingNumber","ListingCreationDate","CreditGrade","Term","LoanStatus","ClosedDate","BorrowerAPR","BorrowerRate","LenderYield","EstimatedEffectiveYield","EstimatedLoss","EstimatedReturn","ProsperRating (numeric)","ProsperRating (Alpha)","ProsperScore","ListingCategory (numeric)","BorrowerState","Occupation","EmploymentStatus","EmploymentStatusDuration","IsBorrowerHomeowner","CurrentlyInGroup","GroupKey","DateCreditPulled","CreditScoreRangeLower","CreditScoreRangeUpper","FirstRecordedCreditLine","CurrentCreditLines","OpenCreditLines","TotalCreditLinespast7years","OpenRevolvingAccounts","OpenRevolvingMonthlyPayment","InquiriesLast6Months","TotalInquiries","CurrentDelinquencies","AmountDelinquent","DelinquenciesLast7Years","PublicRecordsLast10Years","PublicRecordsLast12Months","RevolvingCreditBalance","BankcardUtilization","AvailableBankcardCredit","TotalTrades","TradesNeverDelinquent (percentage)","TradesOpenedLast6Months","DebtToIncomeRatio","IncomeRange","IncomeVerifiable","StatedMonthlyIncome","LoanKey","TotalProsperLoans","TotalProsperPaymentsBilled","OnTimeProsperPayments","ProsperPaymentsLessThanOneMonthLate","ProsperPaymentsOneMonthPlusLate","ProsperPrincipalBorrowed","ProsperPrincipalOutstanding","ScorexChangeAtTimeOfListing","LoanCurrentDaysDelinquent","LoanFirstDefaultedCycleNumber","LoanMonthsSinceOrigination","LoanNumber","LoanOriginalAmount","LoanOriginationDate","LoanOriginationQuarter","MemberKey","MonthlyLoanPayment","LP_CustomerPayments","LP_CustomerPrincipalPayments","LP_InterestandFees","LP_ServiceFees","LP_CollectionFees","LP_GrossPrincipalLoss","LP_NetPrincipalLoss","LP_NonPrincipalRecoverypayments","PercentFunded","Recommendations","InvestmentFromFriendsCount","InvestmentFromFriendsAmount","Investors"
"0ABE3579585608062D883B9","782477","2013-05-19 15:15:26.190000000","","36","Current","",".204620",".167900",".157900",".148700",".059900",".088800","5","B","6.000000","15","CA","Administrative Assistant","Full-time","318","False","False","","2013-05-19 15:15:16","640","659","1984-01-01 00:00:00","6","6","24","6","249.000000","1","4.000000","0",".000000","22","0","0","7279.000000",".770000","1719.000000","20.000000",".660000","2.000000",".210000","$25,000-49,999","True","3706.333333","9C893682459732740C04A87","2","48","34","14","0","15500.000000","4284.860000","-41","0","","10","91094","9500","2013-05-22 00:00:00","Q2 2013","9A6C339384193457401EC7B","337.710000","3039.390000","1940.360000","1099.030000","-65.460000",".000000",".000000",".000000",".000000","1.000000","1","0",".000000","160"
"46F63428353710348386631","381713","2008-08-12 14:19:04.527000000","B","36","Completed","2011-08-20 00:00:00",".135880",".118200",".108200","","","","","","","7","IN","Other","Full-time","36","True","False","","2008-08-12 14:00:16.247000000","700","719","1994-09-23 00:00:00","11","7","38","6","156.000000","1","2.000000","0",".000000","0","0","0","12854.000000",".690000","5646.000000","26.000000",".880000","2.000000",".480000","$1-24,999","True","1500.000000","E89E34292353056556064F2","","","","","","","","","0","","67","35751","1000","2008-08-20 00:00:00","Q3 2008","15B2342953627896234452A","33.130000","1192.680000","1000.000000","192.680000","-16.300000",".000000",".000000",".000000",".000000","1.000000","2","0",".000000","35"
"470235808723763465219A6","806553","2013-06-12 11:48:49.823000000","","36","Current","",".287800",".249200",".239200",".219000",".112500",".106500","3","D","3.000000","1","VA","Executive","Employed","38","True","False","","2013-06-12 11:48:38","680","699","1996-09-24 00:00:00","11","11","29","3","295.000000","2","4.000000","0",".000000","6","0","0","11732.000000",".840000","2226.000000","27.000000",".920000",".000000",".380000","$75,000-99,999","True","6250.000000","F1B73685761949022A48FA5","","","","","","","","","0","","8","94816","4000","2013-07-01 00:00:00","Q3 2013","75A93580030946218B64C79","158.870000","1268.229000","652.210000","616.019000","-24.810000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"47033597033829240D7BD54","1078026","2013-12-10 13:20:19.117000000","","36","Current","",".324460",".285000",".275000",".250060",".147500",".102560","2","E","2.000000","1","IL","Construction","Employed","68","True","False","","2013-12-10 13:20:21","680","699","1998-11-11 00:00:00","7","7","15","6","636.000000","0","1.000000","0",".000000","0","0","0","27922.000000",".990000","440.000000","14.000000","1.000000",".000000",".310000","$25,000-49,999","True","2961.666667","E5F9370135424492860BC79","","","","","","","","","0","","3","121921","7000","2013-12-13 00:00:00","Q4 2013","E29936996476493838B6EAB","291.440000","582.880000","246.950000","335.930000","-11.790000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","2"
"4705359684356396143197A","1101795","2013-12-20 18:57:48.020000000","","36","Current","",".147140",".118900",".108900",".104460",".037400",".067060","6","A","6.000000","1","NJ","Principal","Employed","207","False","False","","2013-12-20 18:57:48","680","699","1994-08-01 00:00:00","13","11","37","11","1300.000000","1","2.000000","0",".000000","0","0","0","148594.000000",".830000","29619.000000","30.000000","1.000000",".000000",".260000","$100,000+","True","9083.333333","250A3702260011445A07336","","","","","","","","","0","","2","123690","17000","2014-01-02 00:00:00","Q1 2014","05B137006167027453BC97B","563.750000","1127.500000","804.350000","323.150000","-27.180000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","257"
"471235722876732763CF73C","719728","2013-02-26 08:50:36.217000000","","60","Current","",".193640",".169900",".159900",".151200",".054900",".096300","5","B","5.000000","15","NJ","Administrative Assistant","Employed","456","False","False","","2013-02-26 08:50:15","720","739","1985-12-01 00:00:00","13","9","36","7","349.000000","1","8.000000","1","63.000000","0","0","0","1180.000000",".060000","15970.000000","32.000000",".870000","2.000000",".270000","$50,000-74,999","True","5213.833333","98F7367560057830468876F","2","25","25","0","0","5500.000000",".000000","47","0","","13","85760","3100","2013-02-28 00:00:00","Q1 2013","217E3525835594791FF8424","77.030000","909.360000","414.950000","494.410000","-29.100000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","44"
"439F3412126532502C3B600","275468","2008-02-03 21:31:08.290000000","HR","36","Completed","2011-02-15 00:00:00",".323580",".299800",".289800","","","","","","","1","UT","Tradesman - Mechanic","Full-time","16","False","True","35473375620150707406EAF","2008-01-20 13:27:21.217000000","520","539","2003-01-22 00:00:00","2","2","14","1",".000000","1","7.000000","3","671.000000","13","2","0",".000000",".000000",".000000","7.000000",".230000",".000000",".180000","$25,000-49,999","True","2333.333333","53AF34136348884725DF49C","","","","","","","","","0","","73","27474","3000","2008-02-15 00:00:00","Q1 2008","16473410425301306081429","102.890000","4259.390000","2724.750000","1534.640000","-50.180000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","62"
"43A13595931448729EE8EB4","1083276","2013-12-12 13:31:41.417000000","","60","Current","",".221400",".197000",".187000",".172740",".089900",".082840","4","C","4.000000","1","OR","Other","Self-employed","13","True","False","","2013-12-12 13:31:44","660","679","1985-11-20 00:00:00","6","6","23","4","238.000000","0","1.000000","0",".000000","2","0","0","12160.000000",".940000","740.000000","22.000000",".950000",".000000","","$25,000-49,999","False","2416.666667","F3803702252378498FA8542","","","","","","","","","0","","3","123703","4000","2013-12-24 00:00:00","Q4 2013","E99E3700952217711A08636","105.310000","210.620000","77.410000","133.210000","-6.760000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"43A235899245715998F9C33","906119","2013-09-14 08:21:47.333000000","","60","Current","",".167130",".144000",".134000",".127440",".047400",".080040","5","B","5.000000","1","AL","Professional","Employed","60","True","False","","2013-09-14 08:21:49","720","739","1989-12-01 00:00:00","9","9","37","8","378.000000","1","1.000000","0",".000000","0","0","0","16989.000000",".800000","3978.000000","26.000000","1.000000",".000000",".300000","$25,000-49,999","True","3833.333333","7ED63693310238550473D70","","","","","","","","","0","","6","102548","15000","2013-09-23 00:00:00","Q3 2013","B8F53691999137917366850","352.140000","2055.950000","1127.630000","928.320000","-59.220000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","213"
"43A73544669106890D064BB","580735","2012-04-20 09:11:12.287000000","","36","Completed","2013-01-04 00:00:00",".155380",".127000",".117000",".116600",".033000",".083600","6","A","8.000000","11","CA","Police Officer/Correction Officer","Employed","78","False","False","","2012-04-04 08:55:14","780","799","2005-07-14 00:00:00","3","3","4","3","32.000000","1","2.000000","0",".000000","0","0","0","4918.000000",".240000","14782.000000","4.000000","1.000000",".000000",".050000","$100,000+","True","8333.333333","14A836489065575262FF505","","","","","","","","","0","","23","64328","12500","2012-04-26 00:00:00","Q2 2012","FCA33537680340983D8838B","419.370000","13331.870000","12500.000000","831.870000","-65.500000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","132"
"3DCB3567405478720A365B0","699949","2013-01-14 18:12:08.527000000","","36","Current","",".131380",".103400",".093400",".090500",".027400",".063100","6","A","9.000000","2","MN","Analyst","Employed","39","True","False","","2013-01-14 18:12:05","760","779","2000-08-30 00:00:00","8","8","14","6","433.000000","0","2.000000","0",".000000","0","0","0","13539.000000",".200000","40764.000000","12.000000",".910000",".000000",".330000","$25,000-49,999","True","3204.166667","30043674015562117EBA457","","","","","","","","","0","","14","83230","13000","2013-01-29 00:00:00","Q1 2013","71F53569284063800BE6CFB","421.550000","5780.150000","4543.870000","1236.280000","-119.560000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","280"
"3DD43559748748238E2E169","647225","2012-09-29 23:35:32.073000000","","36","Completed","2013-03-29 00:00:00",".316270",".277000",".267000",".254800",".132500",".122300","2","E","1.000000","19","TX","Other","Employed","30","True","False","","2012-09-23 14:23:28","700","719","1999-08-11 00:00:00","6","5","21","3","75.000000","2","3.000000","1",".000000","8","0","0","504.000000",".310000","853.000000","19.000000",".600000","1.000000","","$50,000-74,999","False","6000.000000","5B71366240849335927C21E","1","2","2","0","0","3000.000000",".000000","54","0","","17","75602","3000","2012-10-02 00:00:00","Q4 2012","8E883544230959010A36D03","123.610000","3299.650000","2999.990000","299.660000","-10.820000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","17"
"3DD835363243467133E1B2B","549834","2012-01-07 18:11:10.273000000","","36","Current","",".357970",".317700",".307700",".289600",".165000",".124600","1","HR","5.000000","1","CA","Teacher","Employed","137","True","False","","2012-01-07 18:11:06","680","699","1989-08-02 00:00:00","14","14","26","12","495.000000","3","8.000000","1","46.000000","0","0","0","17175.000000",".670000","3820.000000","24.000000","1.000000","1.000000",".200000","$100,000+","True","9166.666667","581936421302028440E8ADE","","","","","","","","","0","","26","59573","4000","2012-01-27 00:00:00","Q1 2012","8C803535226630221236CC5","173.710000","4342.750000","2356.180000","1986.570000","-62.550000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","3"
"3DDA3429940114855A9F3D6","392304","2008-09-03 10:35:43.123000000","D","36","Completed","2011-06-28 00:00:00",".222370",".200000",".190000","","","","","","","5","WA","Fireman","Full-time","140","False","False","","2008-09-02 14:09:18.563000000","620","639","1993-09-08 00:00:00","4","5","18","4","126.000000","2","4.000000","1",".000000","10","0","0","403.000000",".610000","116.000000","10.000000",".600000",".000000",".140000","$50,000-74,999","True","5416.666667","F9973432240849864C96C8F","","","","","","","","","0","","66","36675","1000","2008-09-16 00:00:00","Q3 2008","65823430491846722DCFCBC",".000000","1315.380000","965.350000","350.030000","-16.760000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","53"
"3DDB3529203746470A549C5","534935","2011-10-23 14:37:27.457000000","","36","Chargedoff","2012-05-04 00:00:00",".351320",".314900",".304900",".290900",".147000",".143900","2","E","5.000000","3","GA","Other","Employed","8","True","False","","2011-10-23 14:37:23","680","699","1998-10-15 00:00:00","6","5","29","3","351.000000","2","4.000000","0",".000000","1","0","0","15807.000000",".630000","9193.000000","10.000000",".900000","1.000000","","$100,000+","False","12000.000000","C54A363366649358050E130","","","","","","","","","797","7","28","55697","6000","2011-11-03 00:00:00","Q4 2011","8BB83528650531207D21E15","259.630000","259.630000","99.160000","160.470000","-4.930000",".000000","5900.840000","5900.840000",".000000","1.000000","0","0",".000000","13"
"3DE736011063661383EA0DF","1140926","2014-01-16 18:09:42.497000000","","60","Current","",".203470",".179500",".169500",".157670",".077400",".080270","4","C","7.000000","1","GA","Professional","Employed","6","True","False","","2014-01-16 18:09:45","700","719","2001-04-23 00:00:00","24","21","53","15","908.000000","0","5.000000","0",".000000","0","0","0","32853.000000",".750000","10185.000000","42.000000","1.000000",".000000",".380000","$100,000+","True","8333.333333","F77C370609630551283D1E6","","","","","","","","","0","","1","130763","15000","2014-02-07 00:00:00","Q1 2014","0E5137044696517848D89A7","380.490000",".000000",".000000",".000000",".000000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"3DFB35983573126303A5496","1081783","2014-01-03 15:31:30.023000000","","36","Current","",".209330",".172500",".162500",".151630",".072400",".079230","4","C","6.000000","1","NY","Executive","Employed","312","False","False","","2014-01-03 15:31:32","640","659","1986-01-01 00:00:00","8","7","21","7","395.000000","2","5.000000","0",".000000","1","1","0","13223.000000",".920000","652.000000","19.000000",".520000",".000000",".160000","$50,000-74,999","True","4750.000000","91933703044529107089E33","","","","","","","","","0","","2","126437","10000","2014-01-14 00:00:00","Q1 2014","B8F43702483713744F88DDD","357.770000","353.044000","291.610000","61.434000","-3.840000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"3E173579297454629E210E2","788364","2013-05-23 18:39:30.707000000","","36","Past Due (1-15 days)","",".200530",".163900",".153900",".145200",".057400",".087800","5","B","4.000000","1","MO","Teacher","Employed","69","True","False","","2013-05-23 18:39:18","720","739","1997-06-18 00:00:00","9","8","24","8","1106.000000","0","4.000000","0",".000000","0","0","0","31253.000000",".890000","2739.000000","19.000000","1.000000",".000000",".330000","$50,000-74,999","True","5000.000000","2CA2368337639179879A6C4","","","","","","","","","6","","9","92066","15000","2013-06-04 00:00:00","Q2 2013","113A3579708456980579A77","530.250000","4253.510000","2579.690000","1673.820000","-100.500000","-90.140000",".000000",".000000",".000000","1.000000","0","0",".000000","75"
"3E1E3534837725851C1645F","549349","2012-01-06 09:36:25.580000000","","36","Completed","2013-04-10 00:00:00",".191080",".162100",".152100",".149500",".059500",".090000","5","B","8.000000","14","OR","Skilled Labor","Employed","26","False","False","","2012-01-06 09:36:20","680","699","1981-09-01 00:00:00","4","4","22","3","75.000000","0",".000000","0",".000000","18","2","0","579.000000",".660000","235.000000","19.000000",".630000",".000000",".180000","$1-24,999","True","1690.416667","EFBA3640235589449CDE56F","","","","","","","","","0","","26","58875","2000","2012-01-13 00:00:00","Q1 2012","BE1535362146729895A640D","70.520000","2321.380000","2000.000000","321.380000","-19.800000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","43"
"3209358640080067053EFF0","873284","2013-08-18 20:36:03.153000000","","60","Current","",".268770",".243200",".233200",".214800",".097500",".117300","3","D","4.000000","1","MS","Construction","Employed","148","False","False","","2013-08-18 20:35:46","680","699","2003-02-06 00:00:00","2","2","18","1",".000000","1","6.000000","2","426.000000","3","4","0",".000000",".000000",".000000","14.000000",".860000","1.000000",".160000","$25,000-49,999","True","2083.333333","2E5A369096338260782F024","2","24","20","4","0","11500.000000","6454.520000","64","0","","7","99762","4000","2013-08-28 00:00:00","Q3 2013","88C6352001717293797428B","115.820000","694.924800","189.270000","505.654800","-11.860000","-19.690000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"3211359511341783439C232","1046019","2013-11-24 09:12:55.993000000","","36","Current","",".152230",".123900",".113900",".109000",".039900",".069100","6","A","4.000000","1","UT","","Other","0","False","False","","2013-11-24 09:12:58","720","739","1993-06-03 00:00:00","8","8","22","10","526.000000","0","1.000000","0",".000000","0","0","0","16967.000000",".800000","4047.000000","21.000000","1.000000",".000000",".310000","$25,000-49,999","True","2504.333333","DCB636999376410508F86AB","","","","","","","","","0","","3","119345","7500","2013-12-03 00:00:00","Q4 2013","B3AF3699586223204878FF0","250.510000","748.984100","527.480000","221.504100","-18.080000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
